,Zipcode,FoodStamp,WithHealthCoverage,WithPrivateInsurance,Withpubliccoverage,Nohealthinsurancecoverage,BelowPovertyLevel
25245,71435,10.5,65.1,61.5,6.9,34.9,6.9
25246,71438,8.7,84.0,76.6,10.4,16.0,4.0
25247,71439,23.6,67.7,64.8,4.7,32.3,6.2
25248,71441,2.3,54.5,54.5,0.0,45.5,17.3
25249,71446,14.6,77.4,73.6,11.1,22.6,1.7
25250,71447,22.0,78.6,74.3,8.8,21.4,3.7
25251,71449,16.4,79.9,75.3,7.9,20.1,4.1
25252,71450,8.6,90.5,86.0,12.6,9.5,9.2
25253,71452,0.0,84.2,84.2,0.0,15.8,74.1
25254,71454,16.7,78.4,77.8,2.4,21.6,3.2
25255,71455,5.4,100.0,42.9,57.1,0.0,48.8
25256,71456,22.3,66.1,65.8,0.3,33.9,8.3
25257,71457,25.0,73.2,66.4,8.3,26.8,3.8
25258,71459,4.6,91.1,89.5,3.2,8.9,3.9
25259,71461,13.7,78.2,73.7,12.3,21.8,5.1
25260,71462,17.1,69.7,63.7,8.8,30.3,7.8
25261,71463,17.2,77.6,64.5,15.4,22.4,3.4
25262,71465,17.5,79.8,78.3,6.0,20.2,7.1
25263,71466,21.8,100.0,100.0,11.4,0.0,44.5
25264,71467,18.0,72.4,68.2,11.3,27.6,5.8
25265,71468,16.6,77.9,71.5,12.8,22.1,11.2
25266,71469,18.1,78.2,77.4,4.0,21.8,5.8
25267,71472,0.0,97.3,97.3,0.0,2.7,6.0
25268,71473,15.2,76.5,72.1,11.8,23.5,7.2
25269,71474,3.1,90.3,87.9,7.3,9.7,10.0
25270,71479,16.1,78.7,78.7,0.5,21.3,5.8
25271,71480,15.3,79.1,76.9,3.7,20.9,9.2
25272,71483,24.2,77.8,74.6,5.0,22.2,6.5
25273,71485,10.5,88.4,87.8,1.3,11.6,5.2
25274,71486,20.4,68.2,64.3,6.8,31.8,3.3
25275,71601,30.8,76.8,68.2,12.7,23.2,4.9
25276,71602,16.1,86.8,83.7,7.5,13.2,3.7
25277,71603,19.2,85.7,79.8,9.4,14.3,2.8
25278,71630,25.8,71.8,66.5,11.0,28.2,9.0
25279,71631,15.5,70.2,66.3,3.9,29.8,19.9
25280,71635,19.1,83.7,76.7,9.6,16.3,6.5
25281,71638,36.6,84.9,77.2,12.9,15.1,7.0
25282,71639,27.7,66.8,60.9,8.6,33.2,6.5
25283,71640,30.6,73.3,63.3,12.0,26.7,8.0
25284,71642,36.6,44.4,44.4,0.0,55.6,20.4
25285,71643,41.7,73.5,65.5,10.2,26.5,12.2
25286,71644,21.8,75.6,68.3,7.4,24.4,12.4
25287,71646,22.0,80.3,72.7,10.9,19.7,5.7
25288,71647,31.7,77.1,73.0,7.1,22.9,9.9
25289,71651,60.8,100.0,100.0,0.0,0.0,27.6
25290,71652,19.6,94.1,93.0,1.8,5.9,7.3
25291,71653,19.2,73.2,64.2,12.1,26.8,5.5
25292,71654,32.5,82.8,75.8,10.3,17.2,7.2
25293,71655,20.5,80.9,75.9,7.6,19.1,5.9
25294,71658,27.8,80.6,69.4,17.1,19.4,13.3
25295,71659,7.8,100.0,100.0,0.0,0.0,35.3
25296,71660,9.0,91.9,89.9,2.0,8.1,10.4
25297,71661,26.4,27.0,19.0,8.0,73.0,22.1
25298,71662,36.0,5.1,0.0,5.1,94.9,42.6
25299,71663,12.7,68.8,68.8,1.5,31.2,13.8
25300,71665,14.9,79.7,77.9,6.9,20.3,4.5
25301,71666,0.0,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
25302,71667,26.4,75.3,69.5,9.3,24.7,5.6
25303,71670,12.1,87.3,86.0,4.1,12.7,4.5
25304,71671,20.6,71.5,67.7,4.9,28.5,5.2
25305,71674,12.3,63.0,60.6,3.9,37.0,2.5
25306,71675,7.8,88.6,85.2,4.4,11.4,5.3
25307,71676,16.5,74.9,60.8,14.1,25.1,11.0
25308,71677,37.3,65.0,52.5,32.5,35.0,27.8
25309,71701,19.5,84.2,78.1,11.8,15.8,3.1
25310,71711,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
25311,71720,14.0,92.4,90.6,1.8,7.6,5.9
25312,71722,23.9,85.7,85.7,0.0,14.3,45.5
25313,71724,19.3,69.4,69.4,0.0,30.6,27.5
25314,71725,13.8,89.6,83.3,13.9,10.4,9.7
25315,71726,9.3,59.9,57.9,4.7,40.1,9.5
25316,71730,17.5,77.4,73.8,6.7,22.6,2.8
25317,71740,16.9,76.2,72.6,7.4,23.8,6.3
25318,71742,17.4,67.9,65.7,3.9,32.1,4.6
25319,71743,17.3,80.9,74.7,8.0,19.1,7.1
25320,71744,11.7,83.6,82.0,2.0,16.4,6.2
25321,71745,17.5,100.0,96.4,4.5,0.0,16.9
25322,71747,11.3,72.1,72.1,4.7,27.9,7.1
25323,71749,8.8,89.3,88.1,4.4,10.7,11.1
25324,71751,25.1,99.4,90.6,12.6,0.6,2.4
25325,71752,23.8,55.0,50.8,4.6,45.0,18.8
25326,71753,22.6,82.6,79.9,4.5,17.4,4.3
25327,71758,9.9,100.0,100.0,0.0,0.0,20.0
25328,71759,8.1,87.7,87.7,0.9,12.3,12.1
25329,71762,14.4,79.9,78.7,3.6,20.1,6.1
25330,71763,10.8,81.9,79.2,3.3,18.1,6.3
25331,71764,17.3,80.6,76.7,8.0,19.4,6.6
25332,71765,13.8,92.7,92.3,4.8,7.3,9.1
25333,71766,21.3,83.3,75.2,9.5,16.7,8.7
25334,71770,23.0,79.8,73.9,7.9,20.2,9.3
25335,71772,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
25336,71801,15.5,75.5,70.0,8.1,24.5,4.5
25337,71820,0.0,100.0,100.0,0.0,0.0,46.8
25338,71822,12.1,78.9,75.8,3.5,21.1,4.6
25339,71823,9.5,60.0,40.0,20.0,40.0,76.1
25340,71825,16.0,86.2,81.7,4.8,13.8,15.9
25341,71826,23.7,68.1,65.3,5.7,31.9,9.8
25342,71827,17.6,57.5,55.2,2.2,42.5,9.2
25343,71832,20.9,66.9,64.9,2.5,33.1,4.7
25344,71833,6.0,73.5,72.0,2.6,26.5,5.5
25345,71834,7.5,78.1,78.1,4.3,21.9,12.1
25346,71835,9.2,66.6,60.1,8.7,33.4,8.7
25347,71836,12.9,74.1,67.2,7.3,25.9,6.7
25348,71837,8.3,71.3,68.4,4.0,28.7,5.1
25349,71838,6.3,90.8,90.0,5.0,9.2,6.4
25350,71839,43.0,56.1,56.1,1.9,43.9,20.9
25351,71841,13.8,86.5,84.6,2.2,13.5,12.7
25352,71842,26.6,68.8,62.3,6.9,31.2,9.9
25353,71845,27.8,66.4,61.8,4.9,33.6,10.7
25354,71846,15.5,73.2,68.5,7.3,26.8,5.4
25355,71847,14.0,88.2,88.2,0.0,11.8,23.0
25356,71851,17.1,71.0,64.8,7.4,29.0,6.5
25357,71852,12.8,75.2,69.1,8.2,24.8,4.2
25358,71853,3.5,91.1,57.3,33.9,8.9,33.0
25359,71854,18.9,75.2,70.9,7.4,24.8,2.4
25360,71855,21.2,91.8,85.2,6.6,8.2,19.2
25361,71857,23.5,71.7,65.8,9.1,28.3,8.1
25362,71858,9.9,84.3,82.6,2.0,15.7,6.8
25363,71859,0.0,89.5,89.5,0.0,10.5,14.7
25364,71860,20.9,84.4,80.8,6.0,15.6,7.6
25365,71861,9.5,83.9,83.9,1.9,16.1,5.0
25366,71862,8.1,91.4,91.4,0.0,8.6,16.3
25367,71865,12.6,62.9,61.3,1.6,37.1,24.0
25368,71866,9.6,74.8,67.3,19.6,25.2,7.7
25369,71901,18.9,72.1,66.7,8.2,27.9,3.1
25370,71909,2.4,85.8,82.1,7.9,14.2,1.7
25371,71913,13.1,73.8,69.1,7.6,26.2,2.2
25372,71921,17.6,69.1,64.4,9.6,30.9,7.5
25373,71922,14.5,50.0,50.0,0.0,50.0,12.3
25374,71923,13.6,84.2,81.0,5.9,15.8,4.2
25375,71929,13.9,80.3,77.9,4.1,19.7,6.1
25376,71933,7.0,63.2,55.5,11.4,36.8,19.4
25377,71935,13.1,48.9,45.3,3.7,51.1,17.6
25378,71937,23.3,61.3,54.6,9.0,38.7,6.4
25379,71940,12.9,74.3,73.3,2.9,25.7,7.1
25380,71941,14.4,75.1,73.9,4.4,24.9,3.3
25381,71943,20.2,61.7,57.8,7.0,38.3,5.9
25382,71944,13.3,68.7,68.7,5.7,31.3,14.0
25383,71945,31.7,74.6,68.8,10.3,25.4,9.2
25384,71949,15.2,69.0,64.5,4.5,31.0,14.6
25385,71950,18.0,79.2,68.7,14.3,20.8,7.6
25386,71952,8.9,100.0,100.0,0.0,0.0,16.1
25387,71953,19.9,69.9,64.5,8.6,30.1,3.3
25388,71956,18.8,73.0,66.1,8.0,27.0,17.0
25389,71957,10.2,75.8,70.8,13.1,24.2,4.7
25390,71958,18.9,71.3,68.4,6.2,28.7,6.9
25391,71959,8.1,92.0,92.0,3.3,8.0,16.4
25392,71960,27.8,48.8,47.5,1.5,51.2,12.2
25393,71961,14.4,72.0,54.5,20.6,28.0,9.4
25394,71962,14.2,76.5,73.8,7.1,23.5,10.3
25395,71964,15.7,80.3,78.5,6.6,19.7,9.6
25396,71965,0.0,51.2,51.2,0.0,48.8,27.4
25397,71968,10.2,75.1,75.1,3.5,24.9,4.3
25398,71969,15.3,43.3,43.3,0.0,56.7,28.4
25399,71970,13.1,87.4,84.1,7.8,12.6,16.8
25400,71971,15.6,36.8,36.8,0.0,63.2,27.7
25401,71972,19.8,69.7,60.6,9.1,30.3,22.2
25402,71973,21.1,53.8,52.8,3.6,46.2,10.4
25403,71998,0.0,94.5,74.7,19.8,5.5,9999999.99
25404,71999,9999999.99,84.0,79.1,6.3,16.0,9999999.99
25405,72001,21.5,92.6,83.6,9.0,7.4,10.5
25406,72002,11.9,80.3,77.7,4.5,19.7,2.2
25407,72003,10.6,86.2,83.9,10.3,13.8,6.3
25408,72004,21.5,83.4,76.0,12.4,16.6,6.8
25409,72005,38.0,18.8,15.6,3.1,81.3,30.1
25410,72006,35.9,63.1,55.1,10.5,36.9,8.0
25411,72007,10.5,82.5,80.9,7.9,17.5,3.2
25412,72010,17.2,71.4,66.8,9.0,28.6,5.2
25413,72011,10.7,77.9,75.7,3.7,22.1,3.3
25414,72012,13.5,81.9,79.0,7.8,18.1,5.5
25415,72013,16.0,69.4,66.9,3.9,30.6,9.9
25416,72014,29.4,100.0,100.0,58.3,0.0,55.9
25417,72015,15.7,81.5,75.3,9.3,18.5,3.2
25418,72016,5.9,95.9,91.9,7.3,4.1,2.4
25419,72017,28.6,68.1,59.4,10.8,31.9,9.2
25420,72019,7.0,90.8,88.8,4.2,9.2,1.4
25421,72020,17.3,73.4,66.5,9.3,26.6,5.9
25422,72021,30.7,71.0,62.5,9.6,29.0,7.6
25423,72022,5.6,88.0,86.0,4.1,12.0,1.4
25424,72023,8.4,84.1,82.2,6.0,15.9,2.1
25425,72024,11.0,83.2,80.4,3.7,16.8,4.6
25426,72025,10.8,92.9,91.1,3.6,7.1,8.0
25427,72026,4.3,84.9,73.8,27.9,15.1,27.2
25428,72027,14.6,76.2,75.6,0.6,23.8,11.2
25429,72029,29.3,77.9,71.0,11.2,22.1,7.4
25430,72030,10.2,84.7,80.3,4.4,15.3,12.7
25431,72031,17.2,70.4,61.1,11.6,29.6,5.3
25432,72032,14.1,80.4,75.7,7.6,19.6,2.6
25433,72034,8.8,85.8,82.7,5.0,14.2,2.2
25434,72035,9999999.99,80.0,79.1,2.2,20.0,9999999.99
25435,72036,24.0,59.0,51.9,15.6,41.0,13.0
25436,72037,44.4,38.5,38.5,0.0,61.5,100.0
25437,72038,0.0,100.0,100.0,0.0,0.0,79.0
25438,72039,20.6,84.3,78.7,5.7,15.7,9.3
25439,72040,18.9,77.7,71.6,7.5,22.3,8.0
25440,72041,20.4,80.6,77.9,10.7,19.4,7.0
25441,72042,18.1,73.8,67.1,7.3,26.2,4.5
25442,72044,2.7,84.1,79.7,4.3,15.9,9.4
25443,72045,9.5,71.0,64.6,6.4,29.0,8.9
25444,72046,16.0,79.6,74.6,7.3,20.4,5.7
25445,72047,8.0,91.9,90.1,4.2,8.1,7.0
25446,72048,0.0,22.7,22.7,0.0,77.3,73.6
25447,72051,5.8,93.2,93.2,9.9,6.8,10.7
25448,72055,20.7,89.0,87.9,8.5,11.0,7.8
25449,72057,10.3,75.5,73.2,4.5,24.5,10.2
25450,72058,11.2,83.3,79.7,6.5,16.7,2.0
25451,72059,0.0,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
25452,72060,6.4,57.9,55.3,2.6,42.1,23.9
25453,72061,0.0,95.5,95.5,4.5,4.5,42.5
25454,72063,9.1,88.4,87.6,3.4,11.6,4.1
25455,72064,12.1,72.4,69.9,3.4,27.6,5.7
25456,72065,11.5,93.2,88.1,6.1,6.8,3.1
25457,72067,13.3,76.4,72.1,8.4,23.6,6.2
25458,72068,12.1,61.3,52.6,10.3,38.7,10.5
25459,72069,29.4,75.8,73.5,7.0,24.2,10.6
25460,72070,23.2,72.5,70.4,2.5,27.5,13.6
25461,72072,4.8,77.2,72.3,5.0,22.8,7.5
25462,72073,8.9,83.2,81.0,3.4,16.8,7.0
25463,72074,11.6,56.8,56.8,0.0,43.2,18.4
25464,72076,15.5,79.6,74.1,9.4,20.4,2.6
25465,72079,19.3,96.6,96.6,2.2,3.4,16.9
25466,72080,1.7,84.4,82.4,2.0,15.6,7.2
25467,72081,15.3,79.1,75.0,9.7,20.9,4.9
25468,72082,34.6,71.7,65.3,11.8,28.3,11.7
25469,72083,5.6,67.4,66.3,1.2,32.6,6.3
25470,72084,16.2,75.4,71.0,5.3,24.6,5.5
25471,72085,21.6,58.3,57.1,1.2,41.7,11.4
25472,72086,10.7,81.9,76.9,8.9,18.1,5.9
25473,72087,7.1,84.3,66.3,18.7,15.7,2.5
25474,72088,9.6,66.2,60.4,8.8,33.8,10.0
25475,72099,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
25476,72101,20.1,71.8,68.0,6.8,28.2,5.8
25477,72102,13.2,86.1,82.3,5.7,13.9,4.8
25478,72103,16.6,79.8,76.3,7.6,20.2,3.5
25479,72104,14.5,78.1,75.9,5.7,21.9,3.4
25480,72106,10.9,70.2,68.6,3.9,29.8,4.0
25481,72107,20.3,78.8,76.5,3.8,21.2,13.7
25482,72108,29.2,100.0,100.0,0.0,0.0,100.0
25483,72110,21.2,79.7,76.8,4.4,20.3,4.4
25484,72111,11.7,68.9,62.0,7.9,31.1,8.4
25485,72112,25.2,70.7,67.6,4.9,29.3,4.7
25486,72113,8.3,92.7,91.4,2.4,7.3,2.8
25487,72114,39.7,69.6,58.4,13.7,30.4,6.1
25488,72116,5.3,87.1,85.6,4.5,12.9,1.9
25489,72117,19.7,71.4,65.1,9.6,28.6,4.7
25490,72118,11.9,71.5,67.3,9.3,28.5,3.7
25491,72119,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
25492,72120,5.0,87.3,84.4,5.1,12.7,2.0
25493,72121,13.3,80.0,76.6,7.9,20.0,9.0
25494,72122,7.8,71.3,63.8,7.5,28.8,14.8
25495,72123,32.0,67.7,67.7,1.2,32.3,15.9
25496,72125,12.9,84.3,80.0,4.6,15.7,7.7
25497,72126,12.5,89.1,87.0,3.2,10.9,3.5
25498,72127,17.8,88.8,77.0,14.7,11.2,7.2
25499,72128,13.7,86.8,83.9,12.6,13.2,7.2
25500,72129,5.2,87.7,85.6,3.0,12.3,5.7
25501,72130,0.0,66.0,66.0,0.0,34.0,5.8
25502,72131,12.1,85.6,78.9,8.7,14.4,7.3
25503,72132,11.3,86.2,83.4,8.4,13.8,6.1
25504,72134,6.7,96.6,92.5,4.0,3.4,9.9
25505,72135,3.1,86.1,84.9,5.0,13.9,4.5
25506,72136,11.7,84.8,81.8,10.6,15.2,16.3
25507,72137,13.7,70.8,67.6,4.5,29.2,11.4
25508,72139,36.4,51.6,39.1,12.5,48.4,14.7
25509,72140,13.9,75.2,75.2,12.1,24.8,10.5
25510,72141,22.9,78.6,67.3,11.2,21.4,20.8
25511,72142,3.8,83.8,81.5,5.2,16.2,3.2
25512,72143,9.8,79.6,76.0,6.0,20.4,2.6
25513,72149,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
25514,72150,7.3,87.5,83.9,4.9,12.5,2.9
25515,72152,22.9,83.2,64.1,19.1,16.8,19.6
25516,72153,25.9,72.9,66.9,8.7,27.1,10.0
25517,72156,19.6,86.6,86.6,0.0,13.4,21.0
25518,72157,6.4,96.4,93.9,4.9,3.6,8.1
25519,72160,14.2,85.6,81.9,6.7,14.4,3.5
25520,72165,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
25521,72166,3.0,74.6,74.6,0.0,25.4,11.9
25522,72167,6.0,81.6,80.3,1.7,18.4,13.0
25523,72168,13.9,69.2,69.2,0.0,30.8,17.5
25524,72169,8.3,83.0,75.5,17.0,17.0,5.3
25525,72170,2.4,75.0,75.0,0.0,25.0,15.4
25526,72173,5.2,84.9,83.8,5.2,15.1,2.6
25527,72175,20.3,81.7,73.1,13.5,18.3,18.1
25528,72176,16.0,74.0,69.0,10.4,26.0,3.9
25529,72179,5.0,64.9,64.9,3.9,35.1,17.3
25530,72181,0.0,61.5,61.5,0.0,38.5,100.0
25531,72201,0.0,87.7,86.4,1.3,12.3,13.4
25532,72202,14.8,82.4,77.7,7.4,17.6,7.5
25533,72204,25.4,79.0,71.8,10.2,21.0,3.5
25534,72205,6.7,82.9,80.1,4.7,17.1,3.3
25535,72206,17.3,79.5,74.7,7.3,20.5,2.7
25536,72207,4.9,90.2,90.2,0.0,9.8,4.1
25537,72209,23.5,67.1,61.9,7.6,32.9,4.2
25538,72210,7.2,86.7,83.6,5.8,13.3,3.7
25539,72211,6.9,90.1,87.6,3.7,9.9,3.7
25540,72212,3.8,93.5,91.6,5.4,6.5,2.3
25541,72223,4.5,91.8,90.8,3.6,8.2,2.5
25542,72227,7.8,83.1,80.0,5.2,16.9,4.5
25543,72301,28.6,77.8,70.7,9.7,22.2,3.7
25544,72311,21.1,46.0,46.0,0.0,54.0,34.0
25545,72315,23.5,79.9,73.8,8.7,20.1,3.7
25546,72320,87.2,100.0,100.0,0.0,0.0,49.4
25547,72321,3.6,88.7,88.7,0.0,11.3,7.7
25548,72322,18.8,42.2,25.3,16.9,57.8,24.7
25549,72324,13.1,70.7,66.1,7.2,29.3,7.9
25550,72325,0.0,100.0,100.0,0.0,0.0,95.0
25551,72326,11.4,83.5,81.5,3.9,16.5,9.1
25552,72327,23.0,73.5,73.5,3.0,26.5,7.4
25553,72328,59.3,100.0,100.0,0.0,0.0,63.7
25554,72329,42.0,45.3,45.3,0.0,54.7,43.5
25555,72330,25.8,68.5,63.0,7.3,31.5,9.7
25556,72331,33.3,64.3,59.5,5.1,35.7,7.5
25557,72332,63.6,73.3,33.3,40.0,26.7,48.4
25558,72333,44.7,41.4,37.1,8.4,58.6,14.1
25559,72335,28.9,78.3,68.0,14.3,21.7,3.7
25560,72338,0.0,9999999.99,9999999.99,9999999.99,9999999.99,100.0
25561,72339,2.8,90.3,90.3,3.2,9.7,31.8
25562,72340,16.2,86.4,86.4,0.0,13.6,46.8
25563,72341,41.5,98.5,83.6,14.9,1.5,12.2
25564,72342,37.9,77.7,70.5,12.6,22.3,6.1
25565,72346,9.7,57.0,51.6,5.3,43.0,11.7
25566,72347,14.0,83.3,77.0,10.4,16.7,9.4
25567,72348,29.3,62.8,58.7,4.6,37.2,8.9
25568,72350,27.3,81.2,74.9,9.5,18.8,9.0
25569,72351,17.2,81.7,74.6,7.1,18.3,11.4
25570,72353,23.5,66.7,66.7,0.0,33.3,45.3
25571,72354,28.3,75.3,69.6,7.3,24.7,8.5
25572,72355,18.5,79.7,72.3,8.5,20.3,6.6
25573,72358,28.6,62.7,50.5,16.2,37.3,11.7
25574,72359,40.8,73.5,73.5,0.0,26.5,22.7
25575,72360,42.5,69.8,56.8,14.7,30.2,6.9
25576,72364,11.8,86.4,84.8,3.9,13.6,1.8
25577,72365,24.5,73.7,65.9,12.6,26.3,8.1
25578,72366,29.9,83.4,77.0,8.4,16.6,10.3
25579,72367,16.1,11.4,11.4,0.0,88.6,38.7
25580,72368,17.5,71.4,66.2,6.3,28.6,8.6
25581,72370,26.1,78.1,67.2,13.9,21.9,5.5
25582,72372,15.4,67.9,64.8,4.3,32.1,4.1
25583,72373,28.4,60.2,53.5,10.6,39.8,9.4
25584,72374,16.7,71.5,62.4,15.5,28.5,10.6
25585,72376,10.6,71.6,70.7,0.8,28.4,3.7
25586,72377,0.0,9999999.99,9999999.99,9999999.99,9999999.99,100.0
25587,72379,0.0,0.0,0.0,0.0,100.0,100.0
25588,72383,0.0,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
25589,72384,16.5,76.8,72.7,4.1,23.2,12.7
25590,72386,19.6,77.9,69.9,12.1,22.1,7.9
25591,72389,30.8,57.8,57.8,7.8,42.2,25.3
25592,72390,36.8,77.2,71.7,10.9,22.8,7.0
25593,72392,8.9,87.1,64.7,22.3,12.9,9.3
25594,72394,26.6,70.1,68.7,3.4,29.9,24.3
25595,72395,26.5,80.5,74.3,7.5,19.5,8.8
25596,72396,17.7,79.1,73.3,7.2,20.9,4.1
25597,72401,20.6,73.6,68.4,6.5,26.4,3.0
25598,72404,7.7,87.2,83.4,5.8,12.8,2.4
25599,72410,17.2,83.0,83.0,0.0,17.0,18.6
25600,72411,13.3,74.0,71.5,3.1,26.0,5.1
25601,72412,19.4,94.1,94.1,21.7,5.9,12.1
25602,72413,13.4,78.0,75.4,5.6,22.0,19.0
25603,72414,9.7,78.6,75.1,4.5,21.4,10.0
25604,72415,11.5,73.8,72.5,9.7,26.2,7.7
25605,72416,13.7,68.1,63.6,5.6,31.9,5.4
25606,72417,12.5,77.6,75.6,4.4,22.4,3.6
25607,72419,19.6,83.5,74.8,10.8,16.5,11.4
25608,72421,21.2,78.2,76.4,2.9,21.8,12.6
25609,72422,19.3,83.6,76.8,10.4,16.4,5.7
25610,72424,36.4,37.5,29.2,8.3,62.5,32.1
25611,72425,17.3,79.4,78.5,2.8,20.6,30.1
25612,72426,4.3,84.3,84.3,2.9,15.7,33.3
25613,72427,5.3,90.8,90.8,0.0,9.2,35.6
25614,72428,43.8,41.9,41.9,0.0,58.1,34.1
25615,72429,9.0,67.9,54.8,13.1,32.1,3.6
25616,72430,18.8,83.5,81.7,7.3,16.5,7.4
25617,72431,26.1,86.6,71.5,16.1,13.4,10.3
25618,72432,22.4,62.7,57.8,5.2,37.3,6.1
25619,72433,24.3,74.2,66.6,12.3,25.8,7.4
25620,72434,18.7,70.6,58.3,12.9,29.4,9.9
25621,72435,21.2,67.2,65.6,2.2,32.8,10.8
25622,72436,6.0,79.1,66.5,13.7,20.9,4.3
25623,72437,16.9,73.8,67.1,8.2,26.2,6.5
25624,72438,28.2,66.9,61.1,10.2,33.1,5.9
25625,72440,27.6,87.9,81.8,6.1,12.1,19.5
25626,72441,3.0,93.3,76.7,16.7,6.7,57.0
25627,72442,21.2,72.9,71.6,5.4,27.1,11.3
25628,72443,24.5,82.1,80.6,4.5,17.9,6.0
25629,72444,25.9,68.0,64.8,6.3,32.0,11.8
25630,72445,29.3,84.6,61.5,23.1,15.4,31.3
25631,72447,8.0,93.2,90.8,4.7,6.8,4.4
25632,72449,22.5,75.5,69.8,12.3,24.5,20.6
25633,72450,16.2,83.1,77.9,8.4,16.9,2.4
25634,72453,11.6,53.8,53.8,15.4,46.2,8.5
25635,72454,15.8,69.2,64.6,7.6,30.8,5.9
25636,72455,19.8,77.8,72.8,5.7,22.2,4.6
25637,72456,12.3,86.3,81.7,10.7,13.7,10.9
25638,72457,9.2,77.5,77.5,0.0,22.5,24.5
25639,72458,12.8,78.7,76.5,2.2,21.3,4.0
25640,72459,11.7,54.1,42.9,14.5,45.9,13.3
25641,72460,13.8,90.2,89.6,12.9,9.8,5.7
25642,72461,15.7,75.0,72.3,4.0,25.0,5.4
25643,72462,41.3,58.1,46.5,11.6,41.9,15.0
25644,72464,62.5,66.7,25.0,41.7,33.3,46.6
25645,72466,10.3,67.8,67.8,3.3,32.2,6.2
25646,72467,9999999.99,88.2,88.2,0.0,11.8,9999999.99
25647,72469,19.2,74.6,74.6,4.5,25.4,4.6
25648,72470,7.4,62.1,57.9,4.2,37.9,4.2
25649,72471,13.0,62.6,61.9,1.2,37.4,13.0
25650,72472,26.0,72.9,66.1,10.0,27.1,4.5
25651,72473,22.5,74.8,71.6,4.2,25.2,7.4
25652,72476,15.8,78.1,76.3,4.7,21.9,4.7
25653,72478,11.0,100.0,100.0,0.0,0.0,24.1
25654,72479,7.6,75.0,71.2,7.1,25.0,2.7
25655,72482,22.9,56.6,49.1,11.9,43.4,15.8
25656,72501,14.2,79.3,75.4,6.6,20.7,3.3
25657,72512,17.4,61.0,55.8,9.8,39.0,7.7
25658,72513,19.8,78.8,74.1,12.1,21.2,7.8
25659,72515,100.0,0.0,0.0,0.0,100.0,9999999.99
25660,72517,35.8,65.1,62.9,2.3,34.9,18.8
25661,72519,11.4,67.8,54.0,16.5,32.2,7.4
25662,72520,44.2,63.6,63.6,0.0,36.4,45.8
25663,72521,21.2,77.1,73.3,3.9,22.9,6.1
25664,72522,9.4,82.7,77.1,5.6,17.3,19.4
25665,72523,3.6,77.1,68.6,13.9,22.9,18.2
25666,72524,14.6,100.0,100.0,0.0,0.0,23.7
25667,72526,22.2,70.0,70.0,0.0,30.0,33.6
25668,72527,10.9,81.2,78.2,3.1,18.8,13.8
25669,72528,39.0,69.1,69.1,0.0,30.9,48.9
25670,72529,12.5,64.3,58.3,8.4,35.7,8.0
25671,72530,10.7,54.4,53.0,4.5,45.6,5.6
25672,72531,5.4,65.1,65.1,0.0,34.9,13.6
25673,72532,13.0,66.4,66.1,2.0,33.6,5.2
25674,72533,14.9,87.1,52.2,36.5,12.9,6.3
25675,74454,17.9,72.8,66.0,10.8,27.2,6.0
25676,74455,22.1,62.7,56.5,12.4,37.3,6.2
25677,74456,6.3,82.8,82.8,6.3,17.2,22.4
25678,74457,9.3,51.6,50.3,1.3,48.4,14.3
25679,74458,30.6,50.0,36.7,16.7,50.0,22.9
25680,74459,16.7,100.0,82.5,17.5,0.0,40.8
25681,74460,28.4,63.2,63.2,0.0,36.8,22.0
25682,74462,21.7,68.1,61.8,11.9,31.9,2.9
25683,74463,26.9,60.0,60.0,1.5,40.0,17.7
25684,74464,18.1,65.9,62.0,6.9,34.1,2.8
25685,74467,20.8,73.9,70.4,6.7,26.1,2.7
25686,74468,27.3,76.8,69.6,8.7,23.2,13.7
25687,74469,24.6,65.6,58.7,7.2,34.4,5.4
25688,74470,15.3,76.0,68.0,12.5,24.0,5.1
25689,74471,16.2,62.7,61.3,6.6,37.3,5.6
25690,74472,15.9,71.3,69.3,4.9,28.7,6.0
25691,74477,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
25692,74501,16.5,78.5,74.5,8.6,21.5,2.3
25693,74521,6.9,81.3,81.3,0.0,18.8,7.3
25694,74522,12.9,72.0,69.0,5.0,28.0,17.0
25695,74523,29.1,71.0,65.5,8.1,29.0,5.0
25696,74525,23.0,67.5,62.1,7.6,32.5,3.3
25697,74528,15.5,96.4,89.1,10.9,3.6,35.6
25698,74530,9.5,87.0,83.7,3.3,13.0,3.8
25699,74531,9.1,59.6,54.9,6.7,40.4,7.4
25700,74533,15.6,75.6,70.7,6.3,24.4,6.6
25701,74534,16.5,69.0,62.0,19.7,31.0,13.5
25702,74535,7.0,72.7,72.7,7.3,27.3,35.1
25703,74536,20.6,63.9,59.8,7.9,36.1,4.7
