Zipcode,MedianIncome
ZCTA5 46750,46461.00
ZCTA5 46755,37413.00
ZCTA5 46759,49267.00
ZCTA5 46760,46261.00
ZCTA5 46761,56524.00
ZCTA5 46763,61688.00
ZCTA5 46764,73286.00
ZCTA5 46765,26780.00
ZCTA5 46766,45765.00
ZCTA5 46767,58451.00
ZCTA5 46770,
ZCTA5 46771,52736.00
ZCTA5 46772,49415.00
ZCTA5 46773,50298.00
ZCTA5 46774,48986.00
ZCTA5 46776,50661.00
ZCTA5 46777,45655.00
ZCTA5 46779,50568.00
ZCTA5 46781,76138.00
ZCTA5 46783,47586.00
ZCTA5 46784,58993.00
ZCTA5 46785,14643.00
ZCTA5 46786,56875.00
ZCTA5 46787,57417.00
ZCTA5 46788,58194.00
ZCTA5 46791,50815.00
ZCTA5 46792,48015.00
ZCTA5 46793,53229.00
ZCTA5 46794,51804.00
ZCTA5 46795,62244.00
ZCTA5 46797,66467.00
ZCTA5 46798,44773.00
ZCTA5 46799,26398.00
ZCTA5 46802,22927.00
ZCTA5 46803,62590.00
ZCTA5 46804,35370.00
ZCTA5 46805,27622.00
ZCTA5 46806,41862.00
ZCTA5 46807,40603.00
ZCTA5 46808,35742.00
ZCTA5 46809,113136.00
ZCTA5 46814,57779.00
ZCTA5 46815,32750.00
ZCTA5 46816,55675.00
ZCTA5 46818,44821.00
ZCTA5 46819,50950.00
ZCTA5 46825,58489.00
ZCTA5 46835,84537.00
ZCTA5 46845,36754.00
ZCTA5 46901,42831.00
ZCTA5 46902,42310.00
ZCTA5 46910,58281.00
ZCTA5 46911,53750.00
ZCTA5 46913,46477.00
ZCTA5 46914,42216.00
ZCTA5 46915,56028.00
ZCTA5 46917,47632.00
ZCTA5 46919,62409.00
ZCTA5 46920,
ZCTA5 46922,48466.00
ZCTA5 46923,52045.00
ZCTA5 46926,45625.00
ZCTA5 46928,50518.00
ZCTA5 46929,43125.00
ZCTA5 46930,50469.00
ZCTA5 46931,58125.00
ZCTA5 46932,41275.00
ZCTA5 46933,56986.00
ZCTA5 46936,42862.00
ZCTA5 46938,41960.00
ZCTA5 46939,65795.00
ZCTA5 46940,43147.00
ZCTA5 46941,30577.00
ZCTA5 46943,29219.00
ZCTA5 46946,38775.00
ZCTA5 46947,49750.00
ZCTA5 46950,42652.00
ZCTA5 46951,39989.00
ZCTA5 46952,33822.00
ZCTA5 46953,40938.00
ZCTA5 46957,52125.00
ZCTA5 46958,41727.00
ZCTA5 46959,47344.00
ZCTA5 46960,18194.00
ZCTA5 46961,45301.00
ZCTA5 46962,21458.00
ZCTA5 46967,14821.00
ZCTA5 46968,39725.00
ZCTA5 46970,52566.00
ZCTA5 46974,42349.00
ZCTA5 46975,48205.00
ZCTA5 46978,71689.00
ZCTA5 46979,47786.00
ZCTA5 46982,46250.00
ZCTA5 46984,33393.00
ZCTA5 46985,48542.00
ZCTA5 46986,55469.00
ZCTA5 46987,50670.00
ZCTA5 46988,54223.00
ZCTA5 46989,62361.00
ZCTA5 46990,46797.00
ZCTA5 46991,43063.00
ZCTA5 46992,52686.00
ZCTA5 46994,44073.00
ZCTA5 46996,47500.00
ZCTA5 46998,47067.00
ZCTA5 47001,33125.00
ZCTA5 47003,64603.00
ZCTA5 47006,64479.00
ZCTA5 47010,53083.00
ZCTA5 47011,46756.00
ZCTA5 47012,54861.00
ZCTA5 47016,30750.00
ZCTA5 47017,58011.00
ZCTA5 47018,43309.00
ZCTA5 47020,67444.00
ZCTA5 47022,45417.00
ZCTA5 47023,36223.00
ZCTA5 47024,62538.00
ZCTA5 47025,42473.00
ZCTA5 47030,41667.00
ZCTA5 47031,52198.00
ZCTA5 47032,36250.00
ZCTA5 47034,65020.00
ZCTA5 47035,69350.00
ZCTA5 47036,48398.00
ZCTA5 47037,46797.00
ZCTA5 47038,46056.00
ZCTA5 47040,59145.00
ZCTA5 47041,43899.00
ZCTA5 47042,41000.00
ZCTA5 47043,64560.00
ZCTA5 47060,37907.00
ZCTA5 47102,
ZCTA5 47104,66310.00
ZCTA5 47106,35556.00
ZCTA5 47108,31528.00
ZCTA5 47110,55242.00
ZCTA5 47111,52769.00
ZCTA5 47112,45268.00
ZCTA5 47114,50855.00
ZCTA5 47115,41000.00
ZCTA5 47116,56406.00
ZCTA5 47117,34643.00
ZCTA5 47118,80664.00
ZCTA5 47119,39018.00
ZCTA5 47120,71852.00
ZCTA5 47122,26902.00
ZCTA5 47123,73780.00
ZCTA5 47124,43100.00
ZCTA5 47125,55288.00
ZCTA5 47126,40323.00
ZCTA5 47129,50840.00
ZCTA5 47130,55302.00
ZCTA5 47135,62424.00
ZCTA5 47136,49712.00
ZCTA5 47137,52000.00
ZCTA5 47138,37361.00
ZCTA5 47140,42826.00
ZCTA5 47141,41141.00
ZCTA5 47142,67500.00
ZCTA5 47143,48631.00
ZCTA5 47145,40556.00
ZCTA5 47147,44352.00
ZCTA5 47150,61875.00
ZCTA5 47160,58694.00
ZCTA5 47161,23043.00
ZCTA5 47162,48681.00
ZCTA5 47163,48493.00
ZCTA5 47164,43542.00
ZCTA5 47165,68406.00
ZCTA5 47166,42452.00
ZCTA5 47167,44099.00
ZCTA5 47170,66000.00
ZCTA5 47172,41354.00
ZCTA5 47175,61875.00
ZCTA5 47177,52953.00
ZCTA5 47201,60330.00
ZCTA5 47203,46512.00
ZCTA5 47220,47361.00
ZCTA5 47223,46705.00
ZCTA5 47224,43750.00
ZCTA5 47226,49231.00
ZCTA5 47227,45000.00
ZCTA5 47229,44961.00
ZCTA5 47230,45000.00
ZCTA5 47231,57245.00
ZCTA5 47232,56484.00
ZCTA5 47234,60341.00
ZCTA5 47235,50474.00
ZCTA5 47240,45518.00
ZCTA5 47243,55457.00
ZCTA5 47244,50244.00
ZCTA5 47246,42500.00
ZCTA5 47247,44502.00
ZCTA5 47250,37386.00
ZCTA5 47260,53250.00
ZCTA5 47263,52308.00
ZCTA5 47264,43128.00
ZCTA5 47265,62969.00
ZCTA5 47270,40625.00
ZCTA5 47272,50878.00
ZCTA5 47273,49527.00
ZCTA5 47274,37895.00
ZCTA5 47280,57917.00
ZCTA5 47281,41848.00
ZCTA5 47282,48477.00
ZCTA5 47283,31706.00
ZCTA5 47302,30423.00
ZCTA5 47303,46709.00
ZCTA5 47304,22022.00
ZCTA5 47305,
ZCTA5 47306,44073.00
ZCTA5 47320,33750.00
ZCTA5 47324,41607.00
ZCTA5 47325,56250.00
ZCTA5 47326,40332.00
ZCTA5 47327,45594.00
ZCTA5 47330,37124.00
ZCTA5 47331,50216.00
ZCTA5 47334,30125.00
ZCTA5 47335,36353.00
ZCTA5 47336,44375.00
ZCTA5 47337,47760.00
ZCTA5 47338,36518.00
ZCTA5 47339,42974.00
ZCTA5 47340,48661.00
ZCTA5 47341,52699.00
ZCTA5 47342,28750.00
ZCTA5 47344,52153.00
ZCTA5 47345,51416.00
ZCTA5 47346,40628.00
ZCTA5 47348,40096.00
ZCTA5 47351,40750.00
ZCTA5 47352,47614.00
ZCTA5 47353,37946.00
ZCTA5 47354,43835.00
ZCTA5 47355,49475.00
ZCTA5 47356,62292.00
ZCTA5 47357,45682.00
ZCTA5 47358,37198.00
ZCTA5 47359,45703.00
ZCTA5 47360,50341.00
ZCTA5 47361,36770.00
ZCTA5 47362,42273.00
ZCTA5 47367,45491.00
ZCTA5 47368,43720.00
ZCTA5 47369,40094.00
ZCTA5 47371,42115.00
ZCTA5 47373,34502.00
ZCTA5 47374,44907.00
ZCTA5 47380,55417.00
ZCTA5 47381,19688.00
ZCTA5 47382,50987.00
ZCTA5 47383,46321.00
ZCTA5 47384,56761.00
ZCTA5 47385,67784.00
ZCTA5 47386,36842.00
ZCTA5 47387,34821.00
ZCTA5 47388,35313.00
ZCTA5 47390,49405.00
ZCTA5 47393,43414.00
ZCTA5 47394,53904.00
ZCTA5 47396,49947.00
ZCTA5 47401,43868.00
ZCTA5 47403,35407.00
ZCTA5 47404,
ZCTA5 47405,
ZCTA5 47406,26116.00
ZCTA5 47408,66750.00
ZCTA5 47420,42691.00
ZCTA5 47421,49466.00
ZCTA5 47424,33333.00
ZCTA5 47427,55546.00
ZCTA5 47429,43578.00
ZCTA5 47431,36591.00
ZCTA5 47432,51521.00
ZCTA5 47433,
ZCTA5 47434,42780.00
ZCTA5 47436,
ZCTA5 47437,41399.00
ZCTA5 47438,40855.00
ZCTA5 47441,40104.00
ZCTA5 47443,44759.00
ZCTA5 47446,51490.00
ZCTA5 47448,51042.00
ZCTA5 47449,39479.00
ZCTA5 47451,41142.00
ZCTA5 47452,43359.00
ZCTA5 47453,36970.00
ZCTA5 47454,
ZCTA5 47455,52067.00
ZCTA5 47456,38750.00
ZCTA5 47457,
ZCTA5 47458,46190.00
ZCTA5 47459,46298.00
ZCTA5 47460,54329.00
ZCTA5 47462,23500.00
ZCTA5 47464,50313.00
ZCTA5 47465,
ZCTA5 47467,54688.00
ZCTA5 47468,36477.00
ZCTA5 47469,43903.00
ZCTA5 47470,45789.00
ZCTA5 47471,46411.00
ZCTA5 47501,41000.00
ZCTA5 47512,43421.00
ZCTA5 47513,50833.00
ZCTA5 47514,47083.00
ZCTA5 47515,60272.00
ZCTA5 47516,78272.00
ZCTA5 47519,42188.00
ZCTA5 47520,58250.00
ZCTA5 47521,36875.00
ZCTA5 47522,49078.00
ZCTA5 47523,60585.00
ZCTA5 47524,51346.00
ZCTA5 47525,47292.00
ZCTA5 47527,68977.00
ZCTA5 47528,37393.00
ZCTA5 47529,56250.00
ZCTA5 47531,64675.00
ZCTA5 47532,71094.00
ZCTA5 47535,
ZCTA5 47536,55625.00
ZCTA5 47537,46094.00
ZCTA5 47541,52592.00
ZCTA5 47542,55064.00
ZCTA5 47546,67969.00
ZCTA5 47550,54261.00
ZCTA5 47551,66333.00
ZCTA5 47552,43875.00
ZCTA5 47553,52353.00
ZCTA5 47557,62697.00
ZCTA5 47558,38155.00
ZCTA5 47561,46229.00
ZCTA5 47562,52125.00
ZCTA5 47564,41076.00
ZCTA5 47567,39461.00
ZCTA5 47568,32143.00
ZCTA5 47574,51458.00
ZCTA5 47575,27337.00
ZCTA5 47576,30536.00
ZCTA5 47577,51150.00
ZCTA5 47578,67463.00
ZCTA5 47579,56458.00
ZCTA5 47580,46974.00
ZCTA5 47581,38750.00
ZCTA5 47584,42000.00
ZCTA5 47585,48037.00
ZCTA5 47586,28125.00
ZCTA5 47588,49524.00
ZCTA5 47590,40807.00
ZCTA5 47591,33438.00
ZCTA5 47596,51739.00
ZCTA5 47597,44224.00
ZCTA5 47598,55233.00
ZCTA5 47601,51097.00
ZCTA5 47610,53050.00
ZCTA5 47611,61635.00
ZCTA5 47612,59545.00
ZCTA5 47613,45465.00
ZCTA5 47615,38661.00
ZCTA5 47616,58621.00
ZCTA5 47619,59087.00
ZCTA5 47620,70190.00
ZCTA5 47630,55536.00
ZCTA5 47631,47528.00
ZCTA5 47633,52300.00
ZCTA5 47634,45400.00
ZCTA5 47635,55327.00
ZCTA5 47637,64632.00
ZCTA5 47638,79743.00
ZCTA5 47639,53750.00
ZCTA5 47640,54688.00
ZCTA5 47648,47578.00
ZCTA5 47649,33125.00
ZCTA5 47654,38696.00
ZCTA5 47660,50500.00
ZCTA5 47665,53771.00
ZCTA5 47666,45563.00
ZCTA5 47670,41250.00
ZCTA5 47683,20750.00
ZCTA5 47708,36458.00
ZCTA5 47710,49026.00
ZCTA5 47711,44392.00
ZCTA5 47712,21601.00
ZCTA5 47713,37156.00
ZCTA5 47714,40774.00
ZCTA5 47715,59907.00
ZCTA5 47720,83311.00
ZCTA5 47725,43407.00
ZCTA5 47802,46297.00
ZCTA5 47803,37140.00
ZCTA5 47804,52276.00
ZCTA5 47805,20607.00
ZCTA5 47807,
ZCTA5 47809,46964.00
ZCTA5 47832,37125.00
ZCTA5 47833,44009.00
ZCTA5 47834,
ZCTA5 47836,53651.00
ZCTA5 47837,47500.00
ZCTA5 47838,59397.00
ZCTA5 47840,44063.00
ZCTA5 47841,43210.00
ZCTA5 47842,47318.00
ZCTA5 47846,51250.00
ZCTA5 47847,52205.00
ZCTA5 47848,55179.00
ZCTA5 47849,48514.00
ZCTA5 47850,39583.00
ZCTA5 47853,52031.00
ZCTA5 47854,41917.00
ZCTA5 47855,59432.00
ZCTA5 47857,74097.00
ZCTA5 47858,51860.00
ZCTA5 47859,38333.00
ZCTA5 47860,56250.00
ZCTA5 47861,41335.00
ZCTA5 47862,65919.00
ZCTA5 47863,26950.00
ZCTA5 47865,27389.00
ZCTA5 47866,54729.00
ZCTA5 47868,
ZCTA5 47869,38500.00
ZCTA5 47871,44122.00
ZCTA5 47872,40844.00
ZCTA5 47874,
ZCTA5 47876,35943.00
ZCTA5 47879,
ZCTA5 47880,50536.00
ZCTA5 47881,43943.00
ZCTA5 47882,29375.00
ZCTA5 47884,50140.00
ZCTA5 47885,29148.00
ZCTA5 47901,31741.00
ZCTA5 47904,51633.00
ZCTA5 47905,36813.00
ZCTA5 47906,
ZCTA5 47907,52663.00
ZCTA5 47909,51250.00
ZCTA5 47916,35893.00
ZCTA5 47917,43516.00
ZCTA5 47918,57604.00
ZCTA5 47920,49688.00
ZCTA5 47921,49205.00
ZCTA5 47922,61875.00
ZCTA5 47923,51346.00
ZCTA5 47924,55243.00
ZCTA5 47925,52500.00
ZCTA5 47926,48250.00
ZCTA5 47928,53438.00
ZCTA5 47929,62813.00
ZCTA5 47930,53039.00
ZCTA5 47932,43522.00
ZCTA5 47933,59688.00
ZCTA5 47940,59792.00
ZCTA5 47941,53056.00
ZCTA5 47942,74112.00
ZCTA5 47943,47120.00
ZCTA5 47944,45197.00
ZCTA5 47946,47222.00
ZCTA5 47948,50431.00
ZCTA5 47949,45682.00
ZCTA5 47950,41543.00
ZCTA5 47951,37604.00
ZCTA5 47952,56510.00
ZCTA5 47954,44896.00
ZCTA5 47955,40469.00
ZCTA5 47957,29375.00
ZCTA5 47958,38393.00
ZCTA5 47959,51195.00
ZCTA5 47960,45433.00
ZCTA5 47963,37250.00
ZCTA5 47964,47321.00
ZCTA5 47965,42614.00
ZCTA5 47966,54345.00
ZCTA5 47967,52188.00
ZCTA5 47968,73750.00
ZCTA5 47969,49667.00
ZCTA5 47970,45625.00
ZCTA5 47971,47964.00
ZCTA5 47974,52431.00
ZCTA5 47975,50847.00
ZCTA5 47977,52561.00
ZCTA5 47978,63750.00
ZCTA5 47980,88571.00
ZCTA5 47981,53125.00
ZCTA5 47982,46063.00
ZCTA5 47983,48167.00
ZCTA5 47987,49615.00
ZCTA5 47989,47444.00
ZCTA5 47990,43750.00
ZCTA5 47991,54800.00
ZCTA5 47992,56534.00
ZCTA5 47993,37250.00
ZCTA5 47994,55982.00
ZCTA5 47995,36250.00
ZCTA5 47997,45523.00
ZCTA5 48001,63462.00
ZCTA5 48002,53254.00
ZCTA5 48003,74866.00
ZCTA5 48005,57902.00
ZCTA5 48006,107161.00
ZCTA5 48009,52044.00
ZCTA5 48014,31675.00
ZCTA5 48015,54021.00
ZCTA5 48017,41161.00
ZCTA5 48021,65250.00
ZCTA5 48022,48904.00
ZCTA5 48023,106472.00
ZCTA5 48025,51230.00
ZCTA5 48026,57004.00
ZCTA5 48027,68571.00
ZCTA5 48028,31596.00
ZCTA5 48030,60221.00
ZCTA5 48032,44643.00
ZCTA5 48033,42427.00
ZCTA5 48034,43163.00
ZCTA5 48035,45161.00
ZCTA5 48036,53110.00
ZCTA5 48038,46477.00
ZCTA5 48039,53786.00
ZCTA5 48040,57333.00
ZCTA5 48041,84312.00
ZCTA5 48042,36397.00
ZCTA5 48043,84449.00
ZCTA5 48044,54561.00
ZCTA5 48045,69706.00
ZCTA5 48047,54580.00
ZCTA5 48048,55833.00
ZCTA5 48049,55766.00
ZCTA5 48050,67712.00
ZCTA5 48051,60048.00
ZCTA5 48054,51354.00
ZCTA5 48059,35561.00
ZCTA5 48060,55317.00
ZCTA5 48062,59167.00
ZCTA5 48063,57554.00
ZCTA5 48064,73302.00
ZCTA5 48065,40586.00
ZCTA5 48066,68107.00
ZCTA5 48067,100543.00
ZCTA5 48069,113750.00
ZCTA5 48070,40820.00
ZCTA5 48071,70625.00
ZCTA5 48072,60914.00
ZCTA5 48073,44759.00
ZCTA5 48074,53861.00
ZCTA5 48075,62516.00
ZCTA5 48076,60362.00
ZCTA5 48079,50740.00
ZCTA5 48080,57277.00
ZCTA5 48081,52804.00
ZCTA5 48082,65547.00
ZCTA5 48083,82670.00
ZCTA5 48084,92065.00
ZCTA5 48085,55876.00
ZCTA5 48088,34853.00
ZCTA5 48089,34291.00
ZCTA5 48091,47241.00
ZCTA5 48092,49152.00
ZCTA5 48093,77839.00
ZCTA5 48094,96810.00
ZCTA5 48095,78326.00
ZCTA5 48096,46925.00
ZCTA5 48097,108281.00
ZCTA5 48098,60767.00
ZCTA5 48101,78631.00
ZCTA5 48103,48487.00
ZCTA5 48104,60999.00
ZCTA5 48105,59606.00
ZCTA5 48108,
ZCTA5 48109,53647.00
ZCTA5 48111,86298.00
ZCTA5 48114,76900.00
ZCTA5 48116,56130.00
ZCTA5 48117,70502.00
ZCTA5 48118,45805.00
ZCTA5 48120,33735.00
ZCTA5 48122,59620.00
ZCTA5 48124,47146.00
ZCTA5 48125,28524.00
ZCTA5 48126,43652.00
ZCTA5 48127,76354.00
ZCTA5 48128,93977.00
ZCTA5 48130,53839.00
ZCTA5 48131,50444.00
ZCTA5 48133,61312.00
ZCTA5 48134,51498.00
ZCTA5 48135,71888.00
ZCTA5 48137,92674.00
ZCTA5 48138,42404.00
ZCTA5 48139,76033.00
ZCTA5 48140,27849.00
ZCTA5 48141,
ZCTA5 48143,67347.00
ZCTA5 48144,69283.00
ZCTA5 48145,40032.00
ZCTA5 48146,65060.00
ZCTA5 48150,67509.00
ZCTA5 48152,72394.00
ZCTA5 48154,52986.00
ZCTA5 48157,69792.00
ZCTA5 48158,62784.00
ZCTA5 48159,69085.00
ZCTA5 48160,43565.00
ZCTA5 48161,48156.00
ZCTA5 48162,77909.00
ZCTA5 48164,60208.00
ZCTA5 48165,63431.00
ZCTA5 48166,80012.00
ZCTA5 48167,129821.00
ZCTA5 48168,74009.00
ZCTA5 48169,77191.00
ZCTA5 48170,68806.00
ZCTA5 48173,44918.00
ZCTA5 48174,89063.00
ZCTA5 48176,50703.00
ZCTA5 48177,74158.00
ZCTA5 48178,63036.00
ZCTA5 48179,41742.00
ZCTA5 48180,62505.00
ZCTA5 48182,57623.00
ZCTA5 48183,39390.00
ZCTA5 48184,43405.00
ZCTA5 48185,44632.00
ZCTA5 48186,76832.00
ZCTA5 48187,90099.00
ZCTA5 48188,58549.00
ZCTA5 48189,53571.00
ZCTA5 48190,67346.00
ZCTA5 48191,51074.00
ZCTA5 48192,49922.00
ZCTA5 48193,48924.00
ZCTA5 48195,50083.00
ZCTA5 48197,40924.00
ZCTA5 48198,12851.00
ZCTA5 48201,19907.00
ZCTA5 48202,22891.00
ZCTA5 48203,21583.00
ZCTA5 48204,27317.00
ZCTA5 48205,20702.00
ZCTA5 48206,25340.00
ZCTA5 48207,18660.00
ZCTA5 48208,26346.00
ZCTA5 48209,25946.00
ZCTA5 48210,19058.00
ZCTA5 48211,23592.00
ZCTA5 48212,20914.00
ZCTA5 48213,24274.00
ZCTA5 48214,21633.00
ZCTA5 48215,22762.00
ZCTA5 48216,23424.00
ZCTA5 48217,26661.00
ZCTA5 48218,30979.00
ZCTA5 48219,47284.00
ZCTA5 48220,37693.00
ZCTA5 48221,32946.00
ZCTA5 48223,30262.00
ZCTA5 48224,47359.00
ZCTA5 48225,35320.00
ZCTA5 48226,29027.00
ZCTA5 48227,23767.00
ZCTA5 48228,29637.00
ZCTA5 48229,99714.00
ZCTA5 48230,
ZCTA5 48233,26110.00
ZCTA5 48234,29384.00
ZCTA5 48235,94515.00
ZCTA5 48236,47292.00
ZCTA5 48237,23109.00
ZCTA5 48238,50346.00
ZCTA5 48239,48454.00
ZCTA5 48240,
ZCTA5 48242,
ZCTA5 48243,117813.00
ZCTA5 48301,115505.00
ZCTA5 48302,107345.00
ZCTA5 48304,122446.00
ZCTA5 48306,67162.00
ZCTA5 48307,88161.00
ZCTA5 48309,53885.00
ZCTA5 48310,57289.00
ZCTA5 48312,61781.00
ZCTA5 48313,61018.00
ZCTA5 48314,70210.00
ZCTA5 48315,72261.00
ZCTA5 48316,53279.00
ZCTA5 48317,49036.00
ZCTA5 48320,80113.00
ZCTA5 48322,108816.00
ZCTA5 48323,95290.00
ZCTA5 48324,53409.00
ZCTA5 48326,51181.00
ZCTA5 48327,45689.00
ZCTA5 48328,67376.00
ZCTA5 48329,98046.00
ZCTA5 48331,67400.00
ZCTA5 48334,63597.00
ZCTA5 48335,54901.00
ZCTA5 48336,29572.00
ZCTA5 48340,32437.00
ZCTA5 48341,19532.00
ZCTA5 48342,62998.00
ZCTA5 48346,94932.00
ZCTA5 48348,79735.00
ZCTA5 48350,73507.00
ZCTA5 48353,67463.00
ZCTA5 48356,72520.00
ZCTA5 48357,62971.00
ZCTA5 48359,90980.00
ZCTA5 48360,76841.00
ZCTA5 48362,103955.00
ZCTA5 48363,72755.00
ZCTA5 48367,93542.00
ZCTA5 48370,72362.00
ZCTA5 48371,142038.00
ZCTA5 48374,81233.00
ZCTA5 48375,57032.00
ZCTA5 48377,90302.00
ZCTA5 48380,76409.00
ZCTA5 48381,92021.00
ZCTA5 48382,71047.00
ZCTA5 48383,72475.00
ZCTA5 48386,65338.00
ZCTA5 48390,48210.00
ZCTA5 48393,
ZCTA5 48397,39000.00
ZCTA5 48401,6250.00
ZCTA5 48411,53784.00
ZCTA5 48412,41709.00
ZCTA5 48413,49911.00
ZCTA5 48414,56752.00
ZCTA5 48415,44231.00
ZCTA5 48416,48333.00
ZCTA5 48417,61289.00
ZCTA5 48418,40518.00
ZCTA5 48419,49873.00
ZCTA5 48420,54805.00
ZCTA5 48421,39306.00
ZCTA5 48422,50741.00
ZCTA5 48423,41912.00
ZCTA5 48426,41417.00
ZCTA5 48427,67950.00
ZCTA5 48428,42794.00
ZCTA5 48429,62105.00
ZCTA5 48430,47417.00
ZCTA5 48432,58310.00
ZCTA5 48433,46250.00
ZCTA5 48434,46667.00
ZCTA5 48435,64420.00
ZCTA5 48436,58750.00
ZCTA5 48437,73711.00
ZCTA5 48438,59869.00
ZCTA5 48439,70738.00
ZCTA5 48440,39523.00
ZCTA5 48441,67069.00
ZCTA5 48442,48286.00
ZCTA5 48444,33355.00
ZCTA5 48445,50007.00
ZCTA5 48446,49621.00
ZCTA5 48449,44045.00
ZCTA5 48450,66994.00
ZCTA5 48451,38786.00
ZCTA5 48453,46012.00
ZCTA5 48454,68475.00
ZCTA5 48455,49028.00
ZCTA5 48456,41333.00
ZCTA5 48457,33694.00
ZCTA5 48458,52845.00
ZCTA5 48460,51387.00
ZCTA5 48461,77172.00
ZCTA5 48462,48254.00
ZCTA5 48463,56285.00
ZCTA5 48464,49125.00
ZCTA5 48465,43958.00
ZCTA5 48466,39848.00
ZCTA5 48467,39301.00
ZCTA5 48468,50192.00
ZCTA5 48469,45521.00
ZCTA5 48470,36563.00
ZCTA5 48471,44338.00
ZCTA5 48472,56375.00
ZCTA5 48473,43650.00
ZCTA5 48475,53958.00
ZCTA5 48476,29519.00
ZCTA5 48502,25467.00
ZCTA5 48503,28422.00
ZCTA5 48504,20829.00
ZCTA5 48505,32888.00
ZCTA5 48506,31982.00
ZCTA5 48507,51355.00
ZCTA5 48509,40745.00
ZCTA5 48519,29956.00
ZCTA5 48529,41246.00
ZCTA5 48532,
ZCTA5 48551,
ZCTA5 48553,
ZCTA5 48554,26578.00
ZCTA5 48601,34942.00
ZCTA5 48602,49015.00
ZCTA5 48603,45718.00
ZCTA5 48604,20833.00
ZCTA5 48607,54467.00
ZCTA5 48609,40795.00
ZCTA5 48610,64353.00
ZCTA5 48611,37939.00
ZCTA5 48612,39750.00
ZCTA5 48613,47841.00
ZCTA5 48614,47703.00
ZCTA5 48615,43530.00
ZCTA5 48616,39102.00
ZCTA5 48617,42485.00
ZCTA5 48618,36250.00
ZCTA5 48619,30625.00
ZCTA5 48621,39578.00
ZCTA5 48622,68531.00
ZCTA5 48623,36734.00
ZCTA5 48624,30015.00
ZCTA5 48625,61768.00
ZCTA5 48626,42031.00
ZCTA5 48627,41477.00
ZCTA5 48628,30380.00
ZCTA5 48629,29028.00
ZCTA5 48630,55844.00
ZCTA5 48631,35184.00
ZCTA5 48632,34773.00
ZCTA5 48633,53333.00
ZCTA5 48634,37500.00
ZCTA5 48635,33269.00
ZCTA5 48636,49321.00
ZCTA5 48637,52056.00
ZCTA5 48638,54195.00
ZCTA5 48640,54015.00
ZCTA5 48642,33174.00
ZCTA5 48647,55815.00
ZCTA5 48649,44722.00
ZCTA5 48650,34111.00
ZCTA5 48651,44250.00
ZCTA5 48652,39259.00
ZCTA5 48653,33698.00
ZCTA5 48654,49912.00
ZCTA5 48655,29220.00
ZCTA5 48656,50980.00
ZCTA5 48657,37115.00
ZCTA5 48658,41250.00
ZCTA5 48659,39176.00
ZCTA5 48661,50893.00
ZCTA5 48662,
ZCTA5 48667,39750.00
ZCTA5 48701,37648.00
ZCTA5 48703,31750.00
ZCTA5 48705,45438.00
ZCTA5 48706,38399.00
ZCTA5 48708,
ZCTA5 48710,40000.00
ZCTA5 48720,39107.00
ZCTA5 48721,44286.00
ZCTA5 48722,42707.00
ZCTA5 48723,38409.00
ZCTA5 48724,33306.00
ZCTA5 48725,46505.00
ZCTA5 48726,43042.00
ZCTA5 48727,34250.00
ZCTA5 48728,41250.00
ZCTA5 48729,42411.00
ZCTA5 48730,38095.00
ZCTA5 48731,51217.00
ZCTA5 48732,41065.00
ZCTA5 48733,51936.00
ZCTA5 48734,39659.00
ZCTA5 48735,32037.00
ZCTA5 48737,43300.00
ZCTA5 48738,37206.00
ZCTA5 48739,37669.00
ZCTA5 48740,43654.00
ZCTA5 48741,38750.00
ZCTA5 48742,37750.00
ZCTA5 48743,44500.00
ZCTA5 48744,39167.00
ZCTA5 48745,44858.00
ZCTA5 48746,62232.00
ZCTA5 48747,36953.00
ZCTA5 48748,40781.00
ZCTA5 48749,33497.00
ZCTA5 48750,45563.00
ZCTA5 48754,43839.00
ZCTA5 48755,27043.00
ZCTA5 48756,52444.00
ZCTA5 48757,46649.00
ZCTA5 48759,39196.00
ZCTA5 48760,29500.00
ZCTA5 48761,50000.00
ZCTA5 48762,44495.00
ZCTA5 48763,32950.00
ZCTA5 48765,33750.00
ZCTA5 48766,55529.00
ZCTA5 48767,45768.00
ZCTA5 48768,33611.00
ZCTA5 48770,38552.00
ZCTA5 48801,47829.00
ZCTA5 48806,51250.00
ZCTA5 48807,68736.00
ZCTA5 48808,45630.00
ZCTA5 48809,41569.00
ZCTA5 48811,55233.00
ZCTA5 48813,57674.00
ZCTA5 48815,40750.00
ZCTA5 48816,47104.00
ZCTA5 48817,40549.00
ZCTA5 48818,66705.00
ZCTA5 48819,71998.00
ZCTA5 48820,59403.00
ZCTA5 48821,77371.00
ZCTA5 48822,39412.00
ZCTA5 48823,
ZCTA5 48825,57108.00
ZCTA5 48827,37308.00
ZCTA5 48829,47609.00
ZCTA5 48831,43750.00
ZCTA5 48832,47964.00
ZCTA5 48834,66739.00
ZCTA5 48835,61851.00
ZCTA5 48836,65979.00
ZCTA5 48837,41453.00
ZCTA5 48838,56810.00
ZCTA5 48840,52727.00
ZCTA5 48841,52526.00
ZCTA5 48842,67162.00
ZCTA5 48843,45313.00
ZCTA5 48845,39936.00
ZCTA5 48846,43837.00
ZCTA5 48847,61826.00
ZCTA5 48848,49899.00
ZCTA5 48849,36857.00
ZCTA5 48850,54329.00
ZCTA5 48851,47917.00
ZCTA5 48852,47500.00
